0.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
43.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
44.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
45.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
49.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
57.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
58.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
60.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
61.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
68.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
69.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
73.000000 1.000000e+02 0.000000e+00 1.000000e+02 0.000000e+00 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
